mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_base_estimator__C,param_base_estimator__gamma,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6125277042388916,0.01336712679920069,0.06404461860656738,0.0017681515495357974,0.001,0.0001,0.1,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.0001, 'learning_rate': 0.1, 'n_estimators': 1}",0.4714285714285714,0.7857142857142857,0.8142857142857143,0.4857142857142857,0.4782608695652174,0.6070807453416148,0.1578415224876224,1718
5.828273725509644,0.09345272186632748,0.38732089996337893,0.007934894997287785,0.001,0.0001,0.1,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.0001, 'learning_rate': 0.1, 'n_estimators': 10}",0.8428571428571429,0.8285714285714286,0.8857142857142857,0.8571428571428571,0.8840579710144928,0.8596687370600413,0.02249114359840551,684
14.342397928237915,0.1409072267654215,0.9073276042938232,0.007880550417832519,0.001,0.0001,0.1,25,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.0001, 'learning_rate': 0.1, 'n_estimators': 25}",0.8428571428571429,0.8571428571428571,0.9,0.8571428571428571,0.8985507246376812,0.8711387163561077,0.023562713941368774,567
29.401078081130983,0.30983367011749274,1.8593420505523681,0.0661796277026635,0.001,0.0001,0.1,50,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.0001, 'learning_rate': 0.1, 'n_estimators': 50}",0.8571428571428571,0.8571428571428571,0.9,0.8571428571428571,0.8985507246376812,0.8739958592132506,0.020645715247590932,552
56.768158483505246,3.4478968656983264,3.5846103191375733,0.2735373311531351,0.001,0.0001,0.1,100,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.0001, 'learning_rate': 0.1, 'n_estimators': 100}",0.8571428571428571,0.6,0.9,0.8857142857142857,0.8985507246376812,0.8282815734989647,0.1151740016033866,1052
0.6253807067871093,0.009232552663236552,0.06792001724243164,0.003947060958094666,0.001,0.0001,1.0,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.0001, 'learning_rate': 1.0, 'n_estimators': 1}",0.4714285714285714,0.4857142857142857,0.8571428571428571,0.8285714285714286,0.8985507246376812,0.7082815734989648,0.18892708808325784,1410
5.542375230789185,0.11016493862088826,0.3623648643493652,0.012182705286004349,0.001,0.0001,1.0,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.0001, 'learning_rate': 1.0, 'n_estimators': 10}",0.7571428571428571,0.8857142857142857,0.7142857142857143,0.8428571428571429,0.8985507246376812,0.8197101449275361,0.07230095877658214,1113
11.923986530303955,0.6211134777607561,0.7609513759613037,0.032310175859229344,0.001,0.0001,1.0,25,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.0001, 'learning_rate': 1.0, 'n_estimators': 25}",0.5571428571428572,0.5142857142857142,0.6285714285714286,0.5142857142857142,0.6086956521739131,0.5645962732919255,0.04723438116063287,1873
22.578328943252565,1.536337758780701,1.4360673904418946,0.048637802378319245,0.001,0.0001,1.0,50,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.0001, 'learning_rate': 1.0, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.6231884057971014,0.5389233954451346,0.042494237695271476,2070
41.45733509063721,1.0592389208221558,2.798120880126953,0.10366307405533734,0.001,0.0001,1.0,100,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.0001, 'learning_rate': 1.0, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,2285
0.6186435699462891,0.008739418113032565,0.06374187469482422,0.0022832672006188786,0.001,0.00046415888336127773,0.0001,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.0001, 'n_estimators': 1}",0.8142857142857143,0.6857142857142857,0.8142857142857143,0.4857142857142857,0.8840579710144928,0.7368115942028985,0.1409586941726981,1372
5.776262950897217,0.10285089827362354,0.3830268383026123,0.006590640324428892,0.001,0.00046415888336127773,0.0001,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.0001, 'n_estimators': 10}",0.7571428571428571,0.7428571428571429,0.8857142857142857,0.8428571428571429,0.7391304347826086,0.7935403726708075,0.05963586895368974,1257
14.566224670410156,0.20156460647512583,0.9278102874755859,0.016202269534779858,0.001,0.00046415888336127773,0.0001,25,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.0001, 'n_estimators': 25}",0.8142857142857143,0.7142857142857143,0.8714285714285714,0.7714285714285715,0.7681159420289855,0.7879089026915114,0.05244999091932114,1277
29.09009532928467,0.4194022218349819,1.8488778114318847,0.06949707851909445,0.001,0.00046415888336127773,0.0001,50,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.0001, 'n_estimators': 50}",0.8142857142857143,0.8571428571428571,0.8714285714285714,0.7714285714285715,0.8115942028985508,0.8251759834368529,0.035645560544982566,1089
58.43717198371887,0.874062739224551,3.923324537277222,0.09538157148672995,0.001,0.00046415888336127773,0.0001,100,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.0001, 'n_estimators': 100}",0.8142857142857143,0.7428571428571429,0.8857142857142857,0.7714285714285715,0.8115942028985508,0.805175983436853,0.0482351004547194,1191
0.5880565166473388,0.02833973317439736,0.06375412940979004,0.0025059628823150873,0.001,0.00046415888336127773,0.001,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.001, 'n_estimators': 1}",0.8428571428571429,0.7428571428571429,0.8285714285714286,0.8142857142857143,0.8840579710144928,0.8225258799171844,0.04615433921192701,1098
5.832389211654663,0.08153446034669483,0.38523311614990235,0.0067621358533022586,0.001,0.00046415888336127773,0.001,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.001, 'n_estimators': 10}",0.8142857142857143,0.7142857142857143,0.8857142857142857,0.8142857142857143,0.7681159420289855,0.7993374741200828,0.05677400684524166,1224
14.703620862960815,0.18867537473459534,0.9325983047485351,0.012221869400878684,0.001,0.00046415888336127773,0.001,25,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.001, 'n_estimators': 25}",0.8142857142857143,0.7857142857142857,0.8714285714285714,0.8285714285714286,0.8405797101449275,0.8281159420289855,0.028357406463937657,1059
29.05401768684387,0.4477966017551215,1.8496113300323487,0.05050920774173933,0.001,0.00046415888336127773,0.001,50,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.001, 'n_estimators': 50}",0.7857142857142857,0.8142857142857143,0.8714285714285714,0.8142857142857143,0.8985507246376812,0.8368530020703933,0.0415591439586902,1015
58.576276540756226,0.8663166821710676,3.802277755737305,0.10855176381065296,0.001,0.00046415888336127773,0.001,100,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.001, 'n_estimators': 100}",0.8,0.8428571428571429,0.8714285714285714,0.8428571428571429,0.8840579710144928,0.84824016563147,0.029002361263857978,864
0.6262105464935303,0.012502568894854632,0.0663377285003662,0.0021121354554167427,0.001,0.00046415888336127773,0.01,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.01, 'n_estimators': 1}",0.4714285714285714,0.8142857142857143,0.8714285714285714,0.8142857142857143,0.4782608695652174,0.6899378881987578,0.1768712037259239,1454
5.859553098678589,0.04167243554787319,0.38620481491088865,0.006549468186398252,0.001,0.00046415888336127773,0.01,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.01, 'n_estimators': 10}",0.8428571428571429,0.8571428571428571,0.8142857142857143,0.8428571428571429,0.8840579710144928,0.84824016563147,0.022684936557866596,864
14.690131187438965,0.3058644941234337,0.9377629280090332,0.015242891122087035,0.001,0.00046415888336127773,0.01,25,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.01, 'n_estimators': 25}",0.8142857142857143,0.8714285714285714,0.8857142857142857,0.8285714285714286,0.8985507246376812,0.8597101449275362,0.03272652149366684,666
29.128274345397948,0.48320091188832637,1.8719018936157226,0.0511872700977261,0.001,0.00046415888336127773,0.01,50,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.01, 'n_estimators': 50}",0.8,0.8571428571428571,0.8857142857142857,0.8571428571428571,0.8985507246376812,0.8597101449275362,0.03395081533831937,666
58.50375633239746,0.6613028608546405,3.80588583946228,0.08519347721068424,0.001,0.00046415888336127773,0.01,100,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.01, 'n_estimators': 100}",0.8571428571428571,0.8571428571428571,0.8857142857142857,0.8571428571428571,0.8985507246376812,0.8711387163561076,0.017615434399954513,572
0.6036301136016846,0.008237983314990429,0.06398944854736328,0.001266338977214349,0.001,0.00046415888336127773,0.1,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.1, 'n_estimators': 1}",0.4714285714285714,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.4782608695652174,0.4813664596273292,0.005746600499985281,2483
5.625879764556885,0.08961341451431255,0.3778658866882324,0.008636624705150638,0.001,0.00046415888336127773,0.1,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.1, 'n_estimators': 10}",0.8142857142857143,0.8571428571428571,0.8857142857142857,0.8571428571428571,0.9130434782608695,0.8654658385093168,0.03295930997984393,613
13.66781153678894,0.48477830354065166,0.862726879119873,0.043057999040991,0.001,0.00046415888336127773,0.1,25,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.1, 'n_estimators': 25}",0.8857142857142857,0.9428571428571428,0.9,0.9,0.9130434782608695,0.9083229813664596,0.019311077430015224,347
24.13847107887268,4.417102302200611,1.508606767654419,0.279041111901386,0.001,0.00046415888336127773,0.1,50,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.1, 'n_estimators': 50}",0.8857142857142857,0.9,0.9142857142857143,0.9428571428571428,0.8840579710144928,0.9053830227743271,0.021698670818341852,365
46.576447534561154,17.162575189575108,3.0136804580688477,1.1253429344756516,0.001,0.00046415888336127773,0.1,100,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 0.1, 'n_estimators': 100}",0.8857142857142857,0.9428571428571428,0.9142857142857143,0.9285714285714286,0.927536231884058,0.9197929606625259,0.019290734030757085,290
0.5900251388549804,0.008295229944365237,0.06378350257873536,0.0012684030424244912,0.001,0.00046415888336127773,1.0,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 1.0, 'n_estimators': 1}",0.4714285714285714,0.8142857142857143,0.4857142857142857,0.8428571428571429,0.4782608695652174,0.6185093167701863,0.17181224505889495,1658
4.772744369506836,0.4427821525474035,0.30980768203735354,0.03126385096874474,0.001,0.00046415888336127773,1.0,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 1.0, 'n_estimators': 10}",0.7714285714285715,0.8714285714285714,0.9285714285714286,0.8857142857142857,0.8985507246376812,0.8711387163561076,0.053300241781787994,572
9.54786033630371,4.109018169479753,0.6194980621337891,0.2518546065568796,0.001,0.00046415888336127773,1.0,25,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 1.0, 'n_estimators': 25}",0.7857142857142857,0.9428571428571428,0.9,0.9142857142857143,0.9130434782608695,0.8911801242236024,0.054558632860277734,431
17.88119430541992,5.420236620169826,1.1651224613189697,0.35736098478555317,0.001,0.00046415888336127773,1.0,50,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 1.0, 'n_estimators': 50}",0.6714285714285714,0.9428571428571428,0.7,0.6,0.8260869565217391,0.7480745341614907,0.12176866164825842,1360
39.063014316558835,0.3147999207818185,2.559609365463257,0.04928949392495798,0.001,0.00046415888336127773,1.0,100,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.00046415888336127773, 'learning_rate': 1.0, 'n_estimators': 100}",0.5428571428571428,0.5142857142857142,0.6857142857142857,0.5142857142857142,0.6811594202898551,0.5876604554865424,0.07890710000597786,1793
0.5654966354370117,0.009637031005885043,0.06231045722961426,0.0009371173318713789,0.001,0.002154434690031882,0.0001,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.0001, 'n_estimators': 1}",0.8,0.7857142857142857,0.8285714285714286,0.4857142857142857,0.4782608695652174,0.6756521739130436,0.15874512726853515,1488
5.789018344879151,0.059083972908747326,0.3820204734802246,0.003699669093915454,0.001,0.002154434690031882,0.0001,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.0001, 'n_estimators': 10}",0.8,0.8428571428571429,0.8714285714285714,0.8,0.7971014492753623,0.8222774327122153,0.02988563890992117,1107
14.440994501113892,0.18592232298127087,0.9153856754302978,0.009310864589637775,0.001,0.002154434690031882,0.0001,25,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.0001, 'n_estimators': 25}",0.8,0.7857142857142857,0.8714285714285714,0.7714285714285715,0.7681159420289855,0.7993374741200828,0.03778054374829206,1224
29.364451360702514,0.41329984963313554,1.8509122371673583,0.018376919242148324,0.001,0.002154434690031882,0.0001,50,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.0001, 'n_estimators': 50}",0.8285714285714286,0.8,0.8714285714285714,0.7714285714285715,0.7971014492753623,0.8137060041407868,0.03406999479400606,1149
58.51797981262207,0.6505746517440861,3.845724582672119,0.08667190830268617,0.001,0.002154434690031882,0.0001,100,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.0001, 'n_estimators': 100}",0.8428571428571429,0.7142857142857143,0.8714285714285714,0.7857142857142857,0.8115942028985508,0.805175983436853,0.05383357212098641,1191
0.5825162887573242,0.014140101137897109,0.06392579078674317,0.0019291027133689733,0.001,0.002154434690031882,0.001,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.001, 'n_estimators': 1}",0.4714285714285714,0.8,0.8285714285714286,0.4857142857142857,0.8840579710144928,0.6939544513457557,0.17798228617047157,1442
5.903381443023681,0.25481123486015955,0.38109707832336426,0.0046943422387518505,0.001,0.002154434690031882,0.001,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.001, 'n_estimators': 10}",0.8,0.8,0.8857142857142857,0.8142857142857143,0.8260869565217391,0.8252173913043478,0.03178668144914589,1088
14.623722267150878,0.27876182609287975,0.9269609451293945,0.012587606122802658,0.001,0.002154434690031882,0.001,25,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.001, 'n_estimators': 25}",0.8,0.8285714285714286,0.8714285714285714,0.8,0.8840579710144928,0.8368115942028986,0.03523816822486012,1016
29.489793968200683,0.5691212218068009,1.8837690830230713,0.03891931852960582,0.001,0.002154434690031882,0.001,50,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.001, 'n_estimators': 50}",0.8142857142857143,0.8,0.8714285714285714,0.8142857142857143,0.8985507246376812,0.8397101449275362,0.03830919304139686,992
64.88492364883423,2.8722236906451353,4.486551809310913,0.259250057049552,0.001,0.002154434690031882,0.001,100,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.001, 'n_estimators': 100}",0.8,0.8571428571428571,0.8857142857142857,0.8285714285714286,0.8840579710144928,0.8510973084886129,0.03298375128981662,796
0.7607821941375732,0.1162896059515495,0.06005129814147949,0.0010033994438252117,0.001,0.002154434690031882,0.01,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.01, 'n_estimators': 1}",0.4714285714285714,0.8142857142857143,0.8428571428571429,0.8142857142857143,0.4782608695652174,0.6842236024844721,0.17128880791062526,1469
7.024635553359985,0.3236748145822105,0.48641371726989746,0.1283353369126607,0.001,0.002154434690031882,0.01,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.01, 'n_estimators': 10}",0.8142857142857143,0.7,0.8857142857142857,0.8428571428571429,0.8985507246376812,0.8282815734989647,0.07085303582877187,1052
17.492796468734742,0.5821672983355147,1.1026554107666016,0.1430450550831615,0.001,0.002154434690031882,0.01,25,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.01, 'n_estimators': 25}",0.7857142857142857,0.8142857142857143,0.8857142857142857,0.8571428571428571,0.8840579710144928,0.8453830227743271,0.03946658554692346,913
30.467141819000243,1.1019350666273584,1.9298292636871337,0.20176479809695363,0.001,0.002154434690031882,0.01,50,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.01, 'n_estimators': 50}",0.8285714285714286,0.8714285714285714,0.9,0.8571428571428571,0.8985507246376812,0.8711387163561077,0.026804230904937793,567
58.06108312606811,1.337019202043686,3.7023763179779055,0.13381212817469973,0.001,0.002154434690031882,0.01,100,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.01, 'n_estimators': 100}",0.8428571428571429,0.8571428571428571,0.9,0.8571428571428571,0.9565217391304348,0.8827329192546584,0.041575767262198006,483
0.5835492610931396,0.026490300622186453,0.06366868019104004,0.0013684058338914902,0.001,0.002154434690031882,0.1,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.1, 'n_estimators': 1}",0.4714285714285714,0.8142857142857143,0.4857142857142857,0.4857142857142857,0.4782608695652174,0.5470807453416149,0.13370834445347868,2000
5.524762105941773,0.2460060529551593,0.36493840217590334,0.011446312890085726,0.001,0.002154434690031882,0.1,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.1, 'n_estimators': 10}",0.8857142857142857,0.8857142857142857,0.9,0.8428571428571429,0.9420289855072463,0.8912629399585921,0.03180636389054114,420
11.240519857406616,3.4163917588286403,0.7072600364685059,0.20813284039666105,0.001,0.002154434690031882,0.1,25,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.1, 'n_estimators': 25}",0.8857142857142857,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.8985507246376812,0.922567287784679,0.025179252266812488,275
19.813352060317992,10.114666226199448,1.2448977470397948,0.621470126158029,0.001,0.002154434690031882,0.1,50,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.1, 'n_estimators': 50}",0.8857142857142857,0.9428571428571428,0.9142857142857143,0.9428571428571428,0.9565217391304348,0.9284472049689441,0.02541701121164549,181
36.51235446929932,19.039594765234476,2.2579497337341308,1.1912238272567024,0.001,0.002154434690031882,0.1,100,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 0.1, 'n_estimators': 100}",0.8857142857142857,0.9428571428571428,0.9571428571428572,0.9285714285714286,0.9420289855072463,0.9312629399585921,0.024503173378513585,149
0.5922087669372559,0.004278251836705671,0.06458320617675781,0.001268949228031169,0.001,0.002154434690031882,1.0,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 1.0, 'n_estimators': 1}",0.8142857142857143,0.7428571428571429,0.4857142857142857,0.4857142857142857,0.8985507246376812,0.6854244306418219,0.17034955122988968,1463
4.698573446273803,0.27376546677932284,0.34912595748901365,0.03522167718835937,0.001,0.002154434690031882,1.0,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 1.0, 'n_estimators': 10}",0.8857142857142857,0.9428571428571428,0.5714285714285714,0.8714285714285714,0.9130434782608695,0.8368944099378881,0.13496286998305682,1014
7.553534936904907,3.94033944937752,0.498065710067749,0.2425930884179523,0.001,0.002154434690031882,1.0,25,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 1.0, 'n_estimators': 25}",0.9285714285714286,0.9285714285714286,0.9714285714285714,0.9142857142857143,0.927536231884058,0.9340786749482402,0.01944345208772163,122
16.80073747634888,5.712578794017126,1.0866414546966552,0.3764909150272638,0.001,0.002154434690031882,1.0,50,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 1.0, 'n_estimators': 50}",0.9428571428571428,0.8,0.7142857142857143,0.8857142857142857,0.7681159420289855,0.8221946169772257,0.08204343831799928,1109
36.165183019638064,11.422173634491546,2.378884124755859,0.7935829203937294,0.001,0.002154434690031882,1.0,100,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.002154434690031882, 'learning_rate': 1.0, 'n_estimators': 100}",0.9,0.8,0.7857142857142857,0.8714285714285714,0.9420289855072463,0.8598343685300207,0.05929181543225933,663
0.5761649131774902,0.01149269468283956,0.06193022727966309,0.0025190842970978246,0.001,0.01,0.0001,1,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.01, 'learning_rate': 0.0001, 'n_estimators': 1}",0.4714285714285714,0.4857142857142857,0.4857142857142857,0.8571428571428571,0.4782608695652174,0.5556521739130434,0.15083917109948855,1919
5.672618722915649,0.14325908751014482,0.37983551025390627,0.0038085972042499827,0.001,0.01,0.0001,10,"{'base_estimator__C': 0.001, 'base_estimator__gamma': 0.01, 'learning_rate': 0.0001, 'n_estimators': 10}",0.8142857142857143,0.8,0.9,0.8285714285714286,0.7536231884057971,0.8192960662525881,0.04755949106705868,1122
