mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_base_estimator__C,param_base_estimator__max_iter,param_base_estimator__penalty,param_base_estimator__solver,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06430091857910156,0.002834164067560059,0.01818695068359375,0.00018949532664820886,0.001,500,l2,newton-cg,0.1,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'newton-cg', 'learning_rate': 0.1, 'n_estimators': 1}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.4318721771240234,0.010648130947507127,0.027361488342285155,0.0006384803716254316,0.001,500,l2,newton-cg,0.1,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'newton-cg', 'learning_rate': 0.1, 'n_estimators': 10}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
1.6240686416625976,0.024302378626825796,0.06652688980102539,0.001987593097264998,0.001,500,l2,newton-cg,0.1,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'newton-cg', 'learning_rate': 0.1, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
2.4868714809417725,0.06739066530158726,0.11130452156066895,0.0056501461118408074,0.001,500,l2,newton-cg,0.1,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'newton-cg', 'learning_rate': 0.1, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.0623842716217041,0.0021901048483217813,0.01752896308898926,0.00028021036080906907,0.001,500,l2,newton-cg,1.0,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'newton-cg', 'learning_rate': 1.0, 'n_estimators': 1}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.22279791831970214,0.004165559868037873,0.025285005569458008,0.0011035950032186807,0.001,500,l2,newton-cg,1.0,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'newton-cg', 'learning_rate': 1.0, 'n_estimators': 10}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.9701982021331788,0.008737128236627962,0.061574554443359374,0.0014390357481395622,0.001,500,l2,newton-cg,1.0,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'newton-cg', 'learning_rate': 1.0, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
1.8922646522521973,0.07774884625297299,0.10831947326660156,0.002453317847943147,0.001,500,l2,newton-cg,1.0,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'newton-cg', 'learning_rate': 1.0, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.05328984260559082,0.0007006651335900872,0.017502832412719726,0.0004404780351743662,0.001,500,l2,lbfgs,0.0001,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.0001, 'n_estimators': 1}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.33837413787841797,0.0023515618062914375,0.024699640274047852,0.0007796462141642398,0.001,500,l2,lbfgs,0.0001,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.0001, 'n_estimators': 10}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
1.6362465858459472,0.03905145784144237,0.06022639274597168,0.001938554055528346,0.001,500,l2,lbfgs,0.0001,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.0001, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
3.117295026779175,0.014362813315817805,0.10823974609375,0.0012374290523363605,0.001,500,l2,lbfgs,0.0001,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.0001, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.048027849197387694,0.001119301279609252,0.017540979385375976,0.003318844099341794,0.001,500,l2,lbfgs,0.001,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.001, 'n_estimators': 1}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.33098974227905276,0.006000652622836225,0.0239163875579834,0.00039998298021335016,0.001,500,l2,lbfgs,0.001,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.001, 'n_estimators': 10}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
1.5944909572601318,0.012400103263824451,0.06168036460876465,0.0010967518595960586,0.001,500,l2,lbfgs,0.001,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.001, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
3.1429234027862547,0.03205643402394326,0.10585846900939941,0.0033745279904262627,0.001,500,l2,lbfgs,0.001,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.001, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.048470354080200194,0.0004771323387125646,0.016034269332885744,0.0001796575102872045,0.001,500,l2,lbfgs,0.01,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.01, 'n_estimators': 1}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.3318064212799072,0.005186161473891504,0.024495315551757813,0.00045233415743436804,0.001,500,l2,lbfgs,0.01,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.01, 'n_estimators': 10}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
1.5870217323303222,0.01893394320219346,0.06104907989501953,0.0012023772797543197,0.001,500,l2,lbfgs,0.01,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.01, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
3.128554582595825,0.03032302649264989,0.10429368019104004,0.001783751773466992,0.001,500,l2,lbfgs,0.01,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.01, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.04990286827087402,0.0009638322276661442,0.016335582733154295,0.0002303191395265497,0.001,500,l2,lbfgs,0.1,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.1, 'n_estimators': 1}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.3302465915679932,0.0018081244066927183,0.02436056137084961,0.0006127547583989347,0.001,500,l2,lbfgs,0.1,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.1, 'n_estimators': 10}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
1.5299163818359376,0.011559763289127223,0.05959930419921875,0.0010487480901300453,0.001,500,l2,lbfgs,0.1,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.1, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
2.6259473323822022,0.05699570009227872,0.10250897407531738,0.004213204394835065,0.001,500,l2,lbfgs,0.1,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 0.1, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.04861016273498535,0.0004057828575586576,0.015848636627197266,0.00022014374046647254,0.001,500,l2,lbfgs,1.0,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 1.0, 'n_estimators': 1}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.18794541358947753,0.004385924109570994,0.023467206954956056,0.0007460210314372772,0.001,500,l2,lbfgs,1.0,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 1.0, 'n_estimators': 10}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.9334664821624756,0.022453128517353302,0.05706677436828613,0.002397493751430542,0.001,500,l2,lbfgs,1.0,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 1.0, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
1.8077345848083497,0.1349471133134567,0.08564682006835937,0.014686812660221895,0.001,500,l2,lbfgs,1.0,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'lbfgs', 'learning_rate': 1.0, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.3212923526763916,0.01446837583936468,0.014350986480712891,0.0008228720771265027,0.001,500,l2,sag,0.0001,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.0001, 'n_estimators': 1}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
2.843456745147705,0.06863466114422921,0.01752448081970215,0.0009120245947521752,0.001,500,l2,sag,0.0001,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.0001, 'n_estimators': 10}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
14.13534655570984,0.27514193930432884,0.03804168701171875,0.001072681488496287,0.001,500,l2,sag,0.0001,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.0001, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
28.259692764282228,0.5866945268026383,0.06167988777160645,0.000310359471168498,0.001,500,l2,sag,0.0001,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.0001, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.293198299407959,0.006556388974182682,0.012802600860595703,0.0007016331243436727,0.001,500,l2,sag,0.001,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.001, 'n_estimators': 1}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
2.8586878299713137,0.05633246459801911,0.017174673080444337,0.00018399627876978028,0.001,500,l2,sag,0.001,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.001, 'n_estimators': 10}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
14.07496280670166,0.2696268804319962,0.037441253662109375,0.0008257334285981054,0.001,500,l2,sag,0.001,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.001, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
28.013150262832642,0.5044117130047444,0.06348748207092285,0.0012025457477677082,0.001,500,l2,sag,0.001,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.001, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.2972769260406494,0.007044047519889109,0.012481498718261718,0.00017415973106415584,0.001,500,l2,sag,0.01,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.01, 'n_estimators': 1}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
2.8069941997528076,0.06847903016520786,0.017266225814819337,0.0004508710141967612,0.001,500,l2,sag,0.01,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.01, 'n_estimators': 10}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
13.353078842163086,0.2570664603819074,0.03744683265686035,0.0008202747137097915,0.001,500,l2,sag,0.01,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.01, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
24.97134609222412,0.7008668136012505,0.062159061431884766,0.0006463779636623698,0.001,500,l2,sag,0.01,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.01, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.29090147018432616,0.009064970607873712,0.01248340606689453,9.22042542760755e-05,0.001,500,l2,sag,0.1,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.1, 'n_estimators': 1}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
2.5170758247375487,0.06730385608500432,0.01726698875427246,0.0003923374005649208,0.001,500,l2,sag,0.1,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.1, 'n_estimators': 10}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
7.356079149246216,0.36091650325956376,0.037637853622436525,0.0012994015508344238,0.001,500,l2,sag,0.1,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.1, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
12.11747603416443,0.5805594206464976,0.06736216545104981,0.004221204764960433,0.001,500,l2,sag,0.1,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 0.1, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.29738478660583495,0.007393457330583399,0.01275172233581543,0.0001348010802946155,0.001,500,l2,sag,1.0,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 1.0, 'n_estimators': 1}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
1.0574925422668457,0.22556218436629488,0.017737865447998047,0.0006482538294513604,0.001,500,l2,sag,1.0,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 1.0, 'n_estimators': 10}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
4.777069997787476,0.6055258227271711,0.03814125061035156,0.0006227449655014881,0.001,500,l2,sag,1.0,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 1.0, 'n_estimators': 50}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
10.065941667556762,0.6189126757743352,0.10014176368713379,0.032409348397601116,0.001,500,l2,sag,1.0,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'l2', 'base_estimator__solver': 'sag', 'learning_rate': 1.0, 'n_estimators': 100}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,973
0.20378527641296387,0.07234285957894203,0.012650585174560547,0.0001939655870526468,0.001,500,none,newton-cg,0.0001,1,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'none', 'base_estimator__solver': 'newton-cg', 'learning_rate': 0.0001, 'n_estimators': 1}",0.8285714285714286,0.9571428571428572,0.7,0.8,0.7536231884057971,0.8078674948240165,0.08643092659603648,695
0.20177364349365234,0.07071716347654333,0.012667512893676758,0.0002761086685665203,0.001,500,none,newton-cg,0.0001,10,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'none', 'base_estimator__solver': 'newton-cg', 'learning_rate': 0.0001, 'n_estimators': 10}",0.8285714285714286,0.9571428571428572,0.7,0.8,0.7536231884057971,0.8078674948240165,0.08643092659603648,695
0.20699806213378907,0.07524208788616742,0.012637186050415038,0.0001404367114218914,0.001,500,none,newton-cg,0.0001,50,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'none', 'base_estimator__solver': 'newton-cg', 'learning_rate': 0.0001, 'n_estimators': 50}",0.8285714285714286,0.9571428571428572,0.7,0.8,0.7536231884057971,0.8078674948240165,0.08643092659603648,695
0.25798497200012205,0.09747334216045254,0.014394712448120118,0.0008750739231969503,0.001,500,none,newton-cg,0.0001,100,"{'base_estimator__C': 0.001, 'base_estimator__max_iter': 500, 'base_estimator__penalty': 'none', 'base_estimator__solver': 'newton-cg', 'learning_rate': 0.0001, 'n_estimators': 100}",0.8285714285714286,0.9571428571428572,0.7,0.8,0.7536231884057971,0.8078674948240165,0.08643092659603648,695
