,train_size,models,train_scores_fold1,train_scores_fold2,train_scores_fold3,train_scores_fold4,train_scores_fold5,train_scores_fold6,train_scores_fold7,train_scores_fold8,train_scores_fold9,train_scores_fold10,test_scores_fold1,test_scores_fold2,test_scores_fold3,test_scores_fold4,test_scores_fold5,test_scores_fold6,test_scores_fold7,test_scores_fold8,test_scores_fold9,test_scores_fold10,fit_times_fold1,fit_times_fold2,fit_times_fold3,fit_times_fold4,fit_times_fold5,fit_times_fold6,fit_times_fold7,fit_times_fold8,fit_times_fold9,fit_times_fold10
10,31,SOFT,1.0,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.8,0.8571428571428571,0.9142857142857143,0.8571428571428571,0.9142857142857143,0.9714285714285714,0.8571428571428571,0.8571428571428571,0.8857142857142857,0.9411764705882353,1.0897653102874756,0.8778233528137207,0.7375922203063965,0.7409787178039551,0.7122843265533447,0.7136611938476562,0.7285232543945312,0.7120969295501709,0.7114870548248291,0.7054762840270996
11,62,SOFT,0.9838709677419355,0.9838709677419355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8857142857142857,0.8285714285714286,0.9428571428571428,0.9142857142857143,0.9428571428571428,0.8571428571428571,0.9428571428571428,0.9142857142857143,0.9428571428571428,0.8235294117647058,0.9202117919921875,0.9208943843841553,0.9145474433898926,0.9161238670349121,1.0089445114135742,0.9315195083618164,0.8993406295776367,0.9037046432495117,0.9010870456695557,0.9037530422210693
12,94,SOFT,0.9787234042553191,0.9787234042553191,1.0,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.8285714285714286,0.9142857142857143,0.9714285714285714,0.8285714285714286,0.9142857142857143,0.8857142857142857,0.9428571428571428,0.9142857142857143,0.8857142857142857,0.9117647058823529,0.9540071487426758,0.8740293979644775,1.0451982021331787,0.9615249633789062,0.959174394607544,0.9725875854492188,0.9653708934783936,1.0023627281188965,0.998387336730957,0.9622170925140381
13,125,SOFT,0.976,0.976,1.0,0.984,0.976,0.976,0.976,0.976,0.976,0.976,0.8571428571428571,0.9714285714285714,0.9428571428571428,0.8285714285714286,0.8857142857142857,0.9142857142857143,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9117647058823529,1.034369945526123,0.9796302318572998,1.1099467277526855,1.0090315341949463,1.073561191558838,1.0731956958770752,1.2494542598724365,1.0922293663024902,1.0809752941131592,1.1084191799163818
14,157,SOFT,0.9872611464968153,0.9808917197452229,1.0,0.9872611464968153,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.8857142857142857,0.9714285714285714,0.9428571428571428,0.8285714285714286,0.9142857142857143,0.9142857142857143,1.0,0.9714285714285714,0.9142857142857143,0.8823529411764706,1.163583517074585,1.1207208633422852,1.330298662185669,1.1276719570159912,1.182098150253296,1.1807470321655273,1.2714929580688477,1.1714859008789062,1.1733429431915283,1.1836957931518555
15,188,SOFT,0.9946808510638298,0.9840425531914894,1.0,0.9893617021276596,0.9946808510638298,0.9946808510638298,1.0,1.0,1.0,1.0,0.8857142857142857,0.8857142857142857,0.9428571428571428,0.8285714285714286,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9428571428571428,0.9411764705882353,1.2135183811187744,1.135030746459961,1.2835779190063477,1.1807711124420166,1.2139406204223633,1.215257167816162,1.2310843467712402,1.2241730690002441,1.3254821300506592,1.220763921737671
16,219,SOFT,0.9908675799086758,0.9863013698630136,1.0,0.9908675799086758,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.8857142857142857,0.8571428571428571,0.9428571428571428,0.8571428571428571,0.9428571428571428,1.0,1.0,0.9428571428571428,0.9714285714285714,0.9117647058823529,1.6024067401885986,1.4809362888336182,1.743694543838501,1.5605943202972412,1.632594347000122,1.6249148845672607,1.497554063796997,1.4512698650360107,1.4511942863464355,1.4752705097198486
17,251,SOFT,0.9960159362549801,0.9880478087649402,1.0,0.9920318725099602,1.0,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.8857142857142857,0.9428571428571428,0.9428571428571428,0.8857142857142857,0.9142857142857143,1.0,1.0,0.9428571428571428,0.9714285714285714,0.9117647058823529,1.544907569885254,1.476872205734253,1.6839580535888672,1.5341951847076416,1.5465130805969238,1.5244548320770264,1.524836778640747,1.5493803024291992,1.470630407333374,1.5213956832885742
18,282,SOFT,0.9929078014184397,0.9893617021276596,1.0,0.9929078014184397,0.9929078014184397,0.9964539007092199,1.0,0.9964539007092199,0.9964539007092199,1.0,0.8857142857142857,0.9142857142857143,0.9714285714285714,0.8857142857142857,0.9428571428571428,1.0,1.0,0.9428571428571428,0.9714285714285714,0.9411764705882353,1.7536673545837402,1.5878212451934814,1.8736536502838135,1.6009998321533203,1.6743693351745605,1.6873605251312256,1.6555445194244385,1.6566720008850098,1.6357111930847168,1.5738279819488525
19,314,SOFT,0.9904458598726115,0.9904458598726115,1.0,0.9904458598726115,0.9872611464968153,1.0,0.9904458598726115,0.9968152866242038,0.9936305732484076,1.0,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9142857142857143,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9428571428571428,0.9411764705882353,1.6988708972930908,1.6672947406768799,1.7851743698120117,1.6577954292297363,1.7113144397735596,1.77536940574646,1.6986863613128662,1.65822434425354,1.6541650295257568,1.6377081871032715
