,train_size,models,train_scores_fold1,train_scores_fold2,train_scores_fold3,train_scores_fold4,train_scores_fold5,train_scores_fold6,train_scores_fold7,train_scores_fold8,train_scores_fold9,train_scores_fold10,test_scores_fold1,test_scores_fold2,test_scores_fold3,test_scores_fold4,test_scores_fold5,test_scores_fold6,test_scores_fold7,test_scores_fold8,test_scores_fold9,test_scores_fold10,fit_times_fold1,fit_times_fold2,fit_times_fold3,fit_times_fold4,fit_times_fold5,fit_times_fold6,fit_times_fold7,fit_times_fold8,fit_times_fold9,fit_times_fold10
12,94,LR,0.9893617021276596,0.9893617021276596,1.0,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.8857142857142857,0.8571428571428571,0.7428571428571429,0.8857142857142857,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9428571428571428,0.8571428571428571,0.7941176470588235,0.03361153602600098,0.03032541275024414,0.029135704040527344,0.02992081642150879,0.030361413955688477,0.04527425765991211,0.029680490493774414,0.030078649520874023,0.029944896697998047,0.030076026916503906
13,125,LR,0.992,0.992,1.0,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.9142857142857143,0.8,0.7714285714285715,0.8857142857142857,0.9428571428571428,0.8285714285714286,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.7647058823529411,0.030025243759155273,0.030853748321533203,0.030580520629882812,0.03183698654174805,0.0312952995300293,0.031238555908203125,0.03196358680725098,0.03111577033996582,0.03483724594116211,0.03254413604736328
14,157,LR,0.9936305732484076,0.9936305732484076,1.0,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9142857142857143,0.9428571428571428,0.8571428571428571,0.8857142857142857,0.8857142857142857,0.8571428571428571,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.8529411764705882,0.03185915946960449,0.040601253509521484,0.03263664245605469,0.0333399772644043,0.03189587593078613,0.03334951400756836,0.03350400924682617,0.03294682502746582,0.037281036376953125,0.034600019454956055
15,188,LR,0.9946808510638298,0.9946808510638298,1.0,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9142857142857143,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8571428571428571,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.8823529411764706,0.0330655574798584,0.035108089447021484,0.033643484115600586,0.034065961837768555,0.03310370445251465,0.03375697135925293,0.03385114669799805,0.03415036201477051,0.03448081016540527,0.03386068344116211
16,219,LR,0.9954337899543378,0.9954337899543378,1.0,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9117647058823529,0.03507351875305176,0.03564333915710449,0.03484320640563965,0.03525042533874512,0.03761696815490723,0.03545832633972168,0.037672996520996094,0.035660505294799805,0.0355687141418457,0.03527569770812988
17,251,LR,0.9960159362549801,0.9960159362549801,1.0,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.9428571428571428,1.0,0.9428571428571428,0.9428571428571428,0.8823529411764706,0.03844499588012695,0.038303375244140625,0.03718996047973633,0.03807544708251953,0.039391517639160156,0.03723621368408203,0.03746986389160156,0.037401676177978516,0.03709578514099121,0.03747963905334473
18,282,LR,0.9964539007092199,0.9964539007092199,1.0,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9142857142857143,0.9142857142857143,0.9428571428571428,0.8857142857142857,0.9142857142857143,0.9428571428571428,1.0,0.9142857142857143,0.9428571428571428,0.9117647058823529,0.03877139091491699,0.03937506675720215,0.03961610794067383,0.038861751556396484,0.039490699768066406,0.0399014949798584,0.03863191604614258,0.038840532302856445,0.03998708724975586,0.03975510597229004
19,314,LR,0.9968152866242038,0.9968152866242038,1.0,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9714285714285714,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9117647058823529,0.04085707664489746,0.06382393836975098,0.04364609718322754,0.041037559509277344,0.04285597801208496,0.042157649993896484,0.040985822677612305,0.04187965393066406,0.04183769226074219,0.04209542274475098
20,31,DTC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.7714285714285715,0.6571428571428571,0.7714285714285715,0.7142857142857143,0.6,0.6285714285714286,0.8,0.7714285714285715,0.7941176470588235,0.4555063247680664,0.3064882755279541,0.307081937789917,0.29895949363708496,0.2979140281677246,0.30119943618774414,0.3073546886444092,0.3013315200805664,0.3006882667541504,0.2992372512817383
21,62,DTC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8285714285714286,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8285714285714286,0.7428571428571429,0.6571428571428571,0.8285714285714286,0.8571428571428571,0.7352941176470589,0.32806873321533203,0.32891178131103516,0.32367825508117676,0.3791060447692871,0.3249318599700928,0.3263669013977051,0.3263530731201172,0.3330047130584717,0.3233170509338379,0.32433176040649414
